Id,District,County,Parish,Address,Latitude,Longitude,Inspection Utility,Inspection Time,Opening Hours
847,Porto,Porto,Boavista,"Rua de Argentina 151, 4150-102 Porto, Portugal",41.15844,-8.64673,0.96,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
848,Porto,Maia,Alto da Maia,"Rua Júlio Dinis 247, 4425-112 Maia, Portugal",41.2087678,-8.5655783,0.56,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
849,Porto,Gondomar,Gondomar,"Rua Dom António Ferreira Gomes 106, 4420-105 Gondomar, Portugal",41.1379635,-8.5300425,0.37,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
850,Porto,,,"Rua de Telheiras, 4590-757 Paços de Ferreira, Portugal",41.27991,-8.35138,0.07,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
851,Porto,Valongo,Ermesinde,"Rua Augusto César de Mendonça 130, 4445-648 Valongo, Portugal",41.20973,-8.5521,0.01,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
852,Porto,,,"Rua da Lameira, 4785-157 Trofa, Portugal",41.34457,-8.51309,0.26,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
853,Porto,Gondomar,Gondomar,"Rua 25 de Abril 299, 4420-356 Gondomar, Portugal",41.1400417,-8.5322125,0.35,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
854,Porto,Vila Nova de Gaia,Oliveira do Douro,"Rua 7 Estrelas 262, 4430-548 Vila Nova de Gaia, Portugal",41.12127,-8.58233,0.0,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
855,Porto,Matosinhos,Senhora da Hora,"Rua da Estação Velha 2398, 4460-305 Matosinhos, Portugal",41.18922,-8.65232,0.59,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
856,Porto,Matosinhos,Matosinhos,"Rua de Alfredo Cunha 115, 4450-023 Matosinhos, Portugal",41.1843,-8.68296,0.5,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
857,Porto,Porto,Bonfim,"Avenida de Rodrigues de Freitas 194, 4000-416 Porto, Portugal",41.14596,-8.59968,0.59,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
858,Porto,Vila Nova de Gaia,São Pedro da Afurada,"Rua do Cavaco, 4400-408 Vila Nova de Gaia, Portugal",41.14549,-8.63801,0.17,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
859,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua Particular João Félix 122, 4430-170 Vila Nova de Gaia, Portugal",41.13581,-8.60909,0.81,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
860,Porto,Vila Nova de Gaia,Rechousa,"Rua São Cristovão 5, 4430-138 Vila Nova de Gaia, Portugal",41.09419,-8.59479,0.35,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
861,Porto,,Sousa,"Rua do Carvalhal, 4650-509 Felgueiras, Portugal",41.35087,-8.25006,0.12,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
862,Porto,,Maia,"Praça de Almada Negreiros, 4470-133 Maia, Portugal",41.22763,-8.6222,0.98,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
863,Porto,Paredes,Lordelo,"Rua do Alto da Vila 57, 4580477 Paredes (Lordelo)",41.24053,-8.42198,0.17,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
864,Porto,Vila Nova de Gaia,Vilar de Andorinho,"Rua das Ribeirinhas 191, 4430-510 Vila Nova de Gaia, Portugal",41.10466,-8.58126,0.34,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
865,Porto,Trofa,Trofa,"Avenida das Pateiras 1, 4785-097 Trofa, Portugal",41.3297009,-8.5661403,0.52,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
866,Porto,Matosinhos,Perafita,"Rua Progresso, 4455-535 Matosinhos, Portugal",41.22348,-8.69736,0.92,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
867,Porto,Vila Nova de Gaia,Praia da Granja,"Avenida de República 2306, 4410-097 Vila Nova de Gaia, Portugal",41.0377331,-8.6480997,0.89,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
868,Porto,Matosinhos,Leça da Palmeira,"Rua Tullins Fures 199, 4450-798 Matosinhos, Portugal",41.19458,-8.70075,0.39,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
869,Porto,Póvoa de Varzim,Póvoa de Varzim,"Rua de Artur Aires 100, 4490-144 Póvoa de Varzim, Portugal",41.38787,-8.77041,0.87,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
870,Porto,Vila Nova de Gaia,Canidelo,"Avenida Beira Mar 1647, 4400-382 Vila Nova de Gaia, Portugal",41.1227088,-8.6660916,0.34,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
871,Porto,Vila Nova de Gaia,Canelas,"Rua da Lagarteira 46, 4410273 Vila Nova de Gaia",41.08343,-8.59991,0.82,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
872,Porto,Maia,Milheirós,"Via Central de Milheirós 212, 4475-330 Maia, Portugal",41.2207415,-8.5864541,0.05,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
873,Porto,,,"Rua da Boa Hora 85, 4050-100 Porto, Portugal",41.15246,-8.62092,0.46,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
874,Porto,Valongo,Valongo,"Rua Tristão Vaz Teixeira 260, 4440702 Valongo",41.19703,-8.51051,0.26,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
875,Porto,Matosinhos,Matosinhos,"Avenida de Dom Afonso Henriques 844, 4450-010 Matosinhos, Portugal",41.18182,-8.68304,0.06,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
876,Porto,Porto,"Porto, União das Freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória","Rua das Flores 47, Porto",41.1434,-8.61462,0.8,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
877,Porto,Matosinhos,Leça da Palmeira,"Rua Luisa Neto Jorge 275-J, 4450-570 Matosinhos, Portugal",41.2008783,-8.7052848,0.81,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
878,Porto,Paredes,Rebordosa,"Rua Luís de Camões 2, 4585-444 Paredes, Portugal",41.2313188,-8.4051713,0.8,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
879,Porto,Matosinhos,Custóias,"Rua António José de Almeida, 4460-676 Matosinhos, Portugal",41.20609,-8.64466,0.18,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
880,Porto,,,"Rua Capela da Lagoa 557, 4420-402 Gondomar, Portugal",41.1476226,-8.5619661,0.78,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
881,Porto,Vila do Conde,Vila do Conde,"Rua das Escolas 18, 4480 Vila do Conde, Portugal",41.3559182,-8.7413203,0.31,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
882,Porto,Póvoa de Varzim,Póvoa de Varzim,"Rua de Trás os Quintais 24, 4490-553 Póvoa de Varzim, Portugal",41.37713,-8.76121,0.53,60,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
883,Porto,Vila do Conde,Vila do Conde,"Rua da Igreja de Formariz 10, 4480-887 Vila do Conde, Portugal",41.36062,-8.7295,0.13,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
884,Porto,Gondomar,Melres,"Rua das Fontaínhas, 4515-519 Gondomar, Portugal",41.06631,-8.39789,0.05,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
885,Porto,,,"Rua Júlio Dinis 242, 4050-101 Porto, Portugal",41.15111,-8.62525,0.89,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
886,Porto,Porto,Aldoar,"Rua José Gomes Ferreira 256, 4150-620 Porto, Portugal",41.16311,-8.66748,0.48,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
887,Porto,Porto,Aldoar,"Praça da Pedra Verde 315, 4100-385 Porto, Portugal",41.17258,-8.66211,0.72,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
888,Porto,,Boavista,"Avenida da Boavista 280, 4050-113 Porto, Portugal",41.15766,-8.62706,0.21,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
889,Porto,Lousada,Boim,"Rua da Calçada, 4620-229 Lousada, Portugal",41.26621,-8.27877,0.64,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
890,Porto,Vila Nova de Gaia,Canelas,"Travessa de Areias 117, 4410-299 Vila Nova de Gaia, Portugal",41.08311,-8.60615,0.14,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
891,Porto,Matosinhos,Matosinhos,"Rua Conde de São Salvador 296, 4450-264 Matosinhos, Portugal",41.1858425,-8.6935164,0.56,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
892,Porto,,,"Rua do Alto de Escariz, 4595-515 Paços de Ferreira, Portugal",41.27326,-8.41142,0.99,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
893,Porto,,Boelhe,"Rua Central de Cristóvão, 4575-090 Penafiel, Portugal",41.13717,-8.24453,0.24,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
894,Porto,,,"Rua Júlio Dinis 247, 4425-112 Maia, Portugal",41.2087678,-8.5655783,0.48,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
895,Porto,,,"Rua da Fonte Velha 18, 4405-645 Vila Nova de Gaia, Portugal",41.07155,-8.63329,0.61,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
896,Porto,Penafiel,Milhundos,"Milhundos, Penafiel, Portugal",41.20678,-8.26969,0.16,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
897,Porto,Maia,Mosteiro,"Calçada do Mosteiro, 4425-139 Maia, Portugal",41.21066,-8.57656,0.35,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
898,Porto,,Tougues,"Rua da Pedreira 53, 4480-480 Vila do Conde, Portugal",41.3580734,-8.703391,0.49,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
899,Porto,,Brás Oleiro,"Rua Garcia de Resende 31, 4435-035 Gondomar, Portugal",41.19604,-8.57421,0.84,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
900,Porto,Felgueiras,Felgueiras,"Praça da República 62, 4610-116 Felgueiras, Portugal",41.3649933,-8.1980581,0.89,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
901,Porto,,,"Rua das Escolas 42, 4420-444 Gondomar, Portugal",41.13997,-8.56539,0.34,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
902,Porto,Porto,"Porto, Ramalde","Rua do Engenheiro Ezequiel de Campos 207, Porto",41.17109,-8.65023,0.22,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
903,Porto,Valongo,Valongo,"Rua Vasco da Gama 374, 4440-705 Valongo, Portugal",41.19462,-8.50995,0.37,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
904,Porto,Amarante,Lufrei,"Travessa do Marãozinho, 4600 Amarante (Lufrei)",41.27231,-8.03059,0.63,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
905,Porto,Matosinhos,Leça da Palmeira,"Rua Arquitecto Bruno Reis 136, 4450-629 Matosinhos, Portugal",41.19844,-8.69895,0.97,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
906,Porto,Porto,"Porto, União das Freguesias de Aldoar, Foz do Douro e Nevogilde","Rua da Índia, 4150404 Porto",41.16073,-8.67946,0.31,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
907,Porto,Vila Nova de Gaia,Sanfalhos,"Sanfalhos, Vila Nova de Gaia, Portugal",41.05374,-8.54675,0.01,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
908,Porto,Porto,Foz do Douro,"Rua de Duarte Barbosa 364, 4150-282 Porto, Portugal",41.14887,-8.6641,0.91,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
909,Porto,,Monte Espinho,"Rua de Almeiriga, 4450-713 Matosinhos, Portugal",41.21097,-8.69964,0.34,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
910,Porto,Matosinhos,Senhora da Hora,"Rua de Vasco Santana 52, 4460-437 Matosinhos, Portugal",41.18787,-8.65347,0.44,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
911,Porto,Vila do Conde,Canidelo,"Rua Abade Sousa Maia 60, 4485-060 Vila do Conde, Portugal",41.3122419,-8.6492812,0.42,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
912,Porto,Porto,Foz do Douro,"Rua Bela 8, 4150-128 Porto, Portugal",41.14938,-8.67177,0.07,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
913,Porto,Penafiel,Penafiel,"Avenida Pedro Guedes 484, 4560-452 Penafiel, Portugal",41.21191,-8.28291,0.94,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
914,Porto,,,"Travessa Professor Egas Moniz 143, 4510-120 Gondomar, Portugal",41.1193645,-8.5135465,0.7,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
915,Porto,Porto,"Porto, Foz do Douro","Rua da Cerca 406, Porto",41.15368,-8.67412,0.79,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
916,Porto,,,"Rua de Nossa Senhora do Amparo 841, 4435-350 Gondomar, Portugal",41.1796609,-8.537932,0.28,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
917,Porto,Baião,Ancede,Baião (Ancede),41.10469,-8.06188,0.22,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
918,Porto,Póvoa de Varzim,Póvoa de Varzim,"Praça Marquês de Pombal 10, 4490-442 Póvoa de Varzim, Portugal",41.3808798,-8.7615203,0.32,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
919,Porto,,Lousada,"Avenida Combatentes da Grande Guerra 419, 4620-141 Lousada, Portugal",41.2789898,-8.2886573,0.89,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
920,Porto,Maia,Maia,"Rua Nova do Souto 225, 4470-205 Maia, Portugal",41.23189,-8.62989,0.08,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
921,Porto,Porto,Cedofeita,"Rua do Rosário 160, 4050 Porto, Portugal",41.15005,-8.62087,0.78,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
922,Porto,Vila do Conde,,"Árvore, Portugal",41.3395805358887,-8.72095012664795,0.27,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
923,Porto,,Matosinhos,"Rua de Álvaro Castelões 805, 4450-042 Matosinhos, Portugal",41.18222,-8.68705,0.54,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
924,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Travessa das Camélias 38, 4430-039 Vila Nova de Gaia, Portugal",41.1296573,-8.6053055,0.41,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
925,Porto,Maia,"Maia, Cidade da Maia","Rua Doutor Carlos Felgueiras, 4470 Maia",41.23061,-8.62259,0.8,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
926,Porto,,Soalhães,"Rua do Fundo de Vila, 4630-610 Marco de Canaveses, Portugal",41.16158,-8.09764,0.82,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
927,Porto,Matosinhos,Matosinhos,"Rua de Tomás Ribeiro 417, 4450-298 Matosinhos, Portugal",41.1819493,-8.6893459,1.0,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
928,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua Gil Eanes 47, 4400-165 Vila Nova de Gaia, Portugal",41.1215995,-8.6124132,0.7,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
929,Porto,,,"Rua de António Cândido 346, 4200-075 Porto, Portugal",41.16432,-8.6068,0.9,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
930,Porto,Porto,Lapa,"Rua da Boavista 444, 4050-103 Porto, Portugal",41.15622,-8.61853,0.27,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
931,Porto,,,"Rua das Indústrias 236, 4785-625 Trofa, Portugal",41.32999,-8.56549,0.96,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
932,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua Pinto de Aguiar 348, 4400-252 Vila Nova de Gaia, Portugal",41.11687,-8.60821,0.96,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
933,Porto,,,"Rua Central de Vila Cova 294, 4580-630 Paredes, Portugal",41.2076424,-8.3675674,0.57,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
934,Porto,Vila do Conde,Lamelas,"Rua de Lamelas, 4480-286 Vila do Conde, Portugal",41.37988,-8.68286,0.92,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
935,Porto,Maia,,"Maia, Portugal",41.23269,-8.62323,0.9,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
936,Porto,Santo Tirso,Negrelos-São Tomé,"Rua do Couto de Soutelo, 4795598 Santo Tirso (Negrelos-São Tomé)",41.35891,-8.39271,0.4,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
937,Porto,Maia,Ermesinde,"Rua de Vilar 183, 4425-402 Maia, Portugal",41.23196,-8.54505,0.42,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
938,Porto,,,"Rua 31 de Janeiro 43, 4420-570 Gondomar, Portugal",41.13231,-8.56445,0.32,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
939,Porto,,Tabuado,"Rua Manuel Martins Macieira, 4635-431 Marco de Canaveses, Portugal",41.18744,-8.12285,0.36,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
940,Porto,,,"Rua de Cidres 1155, 4455-442 Matosinhos, Portugal",41.22029,-8.67907,0.76,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
941,Porto,Marco de Canaveses,,"Alpendurada e Matos, Portugal",41.082950592041,-8.2319803237915,0.63,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
942,Porto,Gondomar,Fânzeres,"Rua Presa da Cavada 371, 4510-640 Gondomar, Portugal",41.16522,-8.5422,0.1,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
943,Porto,,Vila Nova de Gaia,"Rua de Laborim 68, 4430-128 Vila Nova de Gaia, Portugal",41.10652,-8.60182,0.51,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
944,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua da Bélgica 3361, 4400-109 Vila Nova de Gaia, Portugal",41.1263372,-8.6332232,0.43,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
